,vin,visitas,year_modelo,ultimo_kilometraje,num_servicios,num_rep_llantas,num_rep_frenos,num_rep_amortiguadores,num_rep_transmision
9761,MALA75BC1GM319556,9,2016,50515,10,0,2,0,0
9762,MALA75BC1GM320674,6,2016,42393,1,0,0,0,0
9763,MALA75BC1GM320755,2,2016,44888,2,0,0,0,0
9764,MALA75BC1GM320822,4,2016,67920,5,0,0,0,0
9765,MALA75BC1GM330847,2,2016,60161,2,0,0,0,0
9766,MALA75BC1GM330945,2,2016,59706,3,0,0,0,0
9767,MALA75BC1GM334963,3,2016,53817,3,0,0,0,0
9768,MALA75BC1GM335014,3,2016,92439,20,10,0,0,0
9769,MALA75BC1GM335031,1,2016,123361,2,0,0,0,0
9770,MALA75BC1GM354632,1,2016,18941,9,0,0,0,0
9771,MALA75BC1GM354761,2,2016,147723,2,0,0,0,0
9772,MALA75BC1GM354775,1,2016,107985,1,0,0,0,0
9773,MALA75BC1GM354789,2,2016,79937,4,0,0,0,0
9774,MALA75BC1GM372225,1,2016,83659,1,0,0,0,0
9775,MALA75BC1GM372371,5,2016,52075,0,0,0,0,0
9776,MALA75BC1GM372385,1,2016,48442,1,0,0,0,0
9777,MALA75BC1GM387548,4,2016,44004,0,0,0,0,0
9778,MALA75BC1GM394676,1,2016,75248,2,0,0,0,0
9779,MALA75BC1GM394774,2,2016,99698,2,0,0,0,0
9780,MALA75BC1GM394919,3,2016,99606,3,0,0,0,0
9781,MALA75BC1GM395018,2,2016,63911,2,0,0,0,0
9782,MALA75BC1GM395049,2,2016,52243,2,0,2,0,0
9783,MALA75BC1GM395097,5,2016,82654,18,5,0,0,1
9784,MALA75BC1GM395102,3,2016,8966,3,0,0,0,0
9785,MALA75BC1GM395164,2,2016,34690,0,0,0,0,0
9786,MALA75BC1GM395245,1,2016,38368,1,0,0,0,0
9787,MALA75BC1GM395276,7,2016,57030,0,0,0,0,0
9788,MALA75BC1GM395326,2,2016,74812,5,0,0,0,0
9789,MALA75BC1GM395343,1,2016,83268,1,0,0,0,0
9790,MALA75BC1GM395472,1,2016,46969,1,0,0,0,0
9791,MALA75BC1GM395889,5,2016,37174,6,0,0,0,0
9792,MALA75BC1GM397660,3,2016,61843,4,0,0,0,0
9793,MALA75BC1GM397898,4,2016,178960,5,0,0,0,0
9794,MALA75BC1GM397965,5,2016,72793,4,0,0,0,0
9795,MALA75BC1GM397982,8,2016,98030,33,12,3,0,1
9796,MALA75BC1HM408111,5,2017,71810,4,0,0,0,0
9797,MALA75BC1HM408285,1,2017,54918,1,0,0,0,0
9798,MALA75BC1HM408335,4,2017,49395,8,0,0,0,0
9799,MALA75BC1HM408352,1,2017,31885,1,0,0,0,0
9800,MALA75BC1HM408772,5,2017,85029,6,0,0,0,0
9801,MALA75BC1HM409176,1,2017,30199,1,0,0,0,0
9802,MALA75BC1HM409291,6,2017,63871,4,0,0,0,0
9803,MALA75BC1HM409307,1,2017,86023,1,0,0,0,0
9804,MALA75BC1HM409338,1,2017,85457,1,0,0,0,0
9805,MALA75BC1HM409467,1,2017,15199,1,0,0,0,0
9806,MALA75BC1HM409470,7,2017,30231,10,0,0,0,0
9807,MALA75BC1HM411039,5,2017,59834,33,12,0,0,0
9808,MALA75BC1HM411042,2,2017,77164,1,0,0,0,0
9809,MALA75BC1HM411266,5,2017,79020,6,0,0,0,0
9810,MALA75BC1HM411347,2,2017,137618,3,0,0,0,0
9811,MALA75BC1HM412403,5,2017,80724,6,0,0,0,0
9812,MALA75BC1HM412417,2,2017,27572,0,0,0,0,0
9813,MALA75BC1HM412420,2,2017,142244,6,0,0,0,0
9814,MALA75BC1HM412501,4,2017,88206,1,0,0,0,0
9815,MALA75BC1HM412532,4,2017,89267,4,0,0,0,0
9816,MALA75BC1HM416709,2,2017,24728,2,0,0,0,0
9817,MALA75BC1HM416712,1,2017,80511,2,0,0,0,0
9818,MALA75BC1HM417214,1,2017,60057,4,2,0,0,0
9819,MALA75BC1HM417360,1,2017,36150,0,0,0,0,0
9820,MALA75BC1HM422879,4,2017,86046,5,0,0,0,0
9821,MALA75BC1HM422882,1,2017,186587,0,0,0,0,0
9822,MALA75BC1HM429279,4,2017,37862,0,0,0,0,0
9823,MALA75BC1HM429282,2,2017,60241,2,0,0,0,0
9824,MALA75BC1HM429475,1,2017,10919,0,0,0,0,0
9825,MALA75BC1HM429878,3,2017,30470,9,3,0,0,0
9826,MALA75BC1HM429928,3,2017,82643,4,0,0,0,0
9827,MALA75BC1HM429931,1,2017,36027,0,0,0,0,0
9828,MALA75BC1HM437284,2,2017,163128,4,0,0,0,0
9829,MALA75BC1HM441285,1,2017,29095,1,0,0,0,0
9830,MALA75BC1HM441318,3,2017,82571,6,1,0,0,0
9831,MALA75BC1HM457146,6,2017,96752,8,1,0,0,0
9832,MALA75BC1HM457177,1,2017,30917,1,0,0,0,0
9833,MALA75BC1HM457227,1,2017,53958,1,0,0,0,0
9834,MALA75BC1HM457230,1,2017,38026,0,0,0,0,0
9835,MALA75BC1HM457244,9,2017,99348,18,6,1,0,0
9836,MALA75BC1HM457468,5,2017,96953,6,0,0,0,0
9837,MALA75BC1HM457471,2,2017,50976,0,0,0,0,0
9838,MALA75BC1HM457678,5,2017,68867,7,0,0,0,0
9839,MALA75BC1HM457700,4,2017,9691,4,0,0,0,0
9840,MALA75BC1HM457745,1,2017,46768,1,0,0,0,0
9841,MALA75BC1HM458068,5,2017,54404,21,10,2,0,0
9842,MALA75BC1HM458071,1,2017,37676,7,4,3,0,0
9843,MALA75BC1HM461407,9,2017,79817,8,0,0,0,0
9844,MALA75BC1HM461827,1,2017,65850,5,1,0,0,0
9845,MALA75BC1HM461892,1,2017,64525,2,0,0,0,0
9846,MALA75BC1HM461942,5,2017,8303,5,0,0,0,0
9847,MALA75BC1HM465473,5,2017,81311,17,8,1,0,2
9848,MALA75BC1HM465747,2,2017,59872,0,0,0,0,0
9849,MALA75BC1HM472794,2,2017,142889,9,2,4,0,3
9850,MALA75BC1HM472911,1,2017,41000,1,0,0,0,0
9851,MALA75BC1HM473024,8,2017,93405,26,10,0,0,1
9852,MALA75BC1HM473122,4,2017,59905,9,0,0,0,0
9853,MALA75BC1HM473220,4,2017,80291,7,0,0,0,0
9854,MALA75BC1HM480829,4,2017,59729,6,0,0,0,0
9855,MALA75BC1HM482418,2,2017,71121,3,0,0,0,0
9856,MALA75BC1HM482421,1,2017,56496,1,0,0,0,0
9857,MALA75BC1HM482502,7,2017,99113,20,6,0,0,2
9858,MALA75BC1HM482516,3,2017,70710,0,0,0,0,0
9859,MALA75BC1HM482855,2,2017,74748,0,0,0,0,0
9860,MALA75BC1HM491670,1,2017,76060,1,0,0,0,0
9861,MALA75BC1HM492835,3,2017,31107,3,0,0,0,0
9862,MALA75BC1HM492852,1,2017,86577,1,0,0,0,0
9863,MALA75BC1HM492897,1,2017,22532,1,0,0,0,0
9864,MALA75BC1HM492916,3,2017,40029,0,0,0,0,0
9865,MALA75BC1HM498599,2,2017,18537,0,0,0,0,0
9866,MALA75BC1HM498604,2,2017,176582,0,0,0,0,0
9867,MALA75BC1HM507527,8,2017,73233,25,11,4,0,1
9868,MALA75BC1HM507902,3,2017,49879,0,0,0,0,0
9869,MALA75BC1HM510671,1,2017,49890,1,0,0,0,0
9870,MALA75BC1HM510699,9,2017,87560,3,0,0,0,0
9871,MALA75BC1HM510704,1,2017,90401,1,0,0,0,0
9872,MALA75BC1HM515806,2,2017,42015,6,1,0,0,1
9873,MALA75BC1HM522934,1,2017,32742,0,0,0,0,0
9874,MALA75BC1HM522948,6,2017,75851,4,0,0,0,0
9875,MALA75BC1HM523405,2,2017,13763,8,3,1,0,1
9876,MALA75BC1HM523517,4,2017,24691,0,0,0,0,0
9877,MALA75BC1HM523520,3,2017,41739,3,0,0,0,0
9878,MALA75BC1HM524098,5,2017,64176,7,0,0,0,0
9879,MALA75BC1HM541578,1,2017,9289,0,0,0,0,0
9880,MALA75BC1HM541581,1,2017,39433,1,0,0,0,0
9881,MALA75BC1HM543797,5,2017,58187,2,0,0,0,0
9882,MALA75BC1HM543816,2,2017,133929,2,0,0,0,0
9883,MALA75BC1HM543993,4,2017,64395,3,0,0,0,0
9884,MALA75BC1HM544027,11,2017,98646,9,0,0,0,0
9885,MALA75BC1HM562639,4,2017,56585,6,0,0,0,0
9886,MALA75BC1HM562642,3,2017,45966,1,0,0,0,0
9887,MALA75BC1HM562737,1,2017,47041,1,0,0,0,0
9888,MALA75BC1HM563211,6,2017,8143,6,0,0,0,0
9889,MALA75BC1HM563757,11,2017,36602,5,0,0,0,0
9890,MALA75BC1HM570255,1,2017,18960,1,0,0,0,0
9891,MALA75BC1HM570272,1,2017,50270,0,0,0,0,0
9892,MALA75BC1JM588633,2,2018,62430,2,0,0,0,0
9893,MALA75BC1JM588776,1,2018,62560,1,0,0,0,0
9894,MALA75BC1JM588826,9,2018,93866,7,0,1,0,0
9895,MALA75BC1JM596344,4,2018,67193,11,6,1,0,1
9896,MALA75BC1JM606709,6,2018,94682,7,0,0,0,0
9897,MALA75BC1JM610324,5,2018,57610,4,0,0,0,0
9898,MALA75BC1JM610341,4,2018,67510,2,0,0,0,0
9899,MALA75BC1JM610355,3,2018,45519,2,0,0,0,0
9900,MALA75BC1JM613837,3,2018,85247,5,0,0,0,0
9901,MALA75BC1JM614115,1,2018,65051,1,0,0,0,0
9902,MALA75BC1JM614129,4,2018,50646,3,0,0,0,0
9903,MALA75BC1JM614146,1,2018,107681,1,0,0,0,0
9904,MALA75BC1JM628435,1,2018,12952,1,0,0,0,0
9905,MALA75BC1JM629049,7,2018,81742,30,10,0,0,0
9906,MALA75BC1JM629102,2,2018,60684,2,0,0,0,0
9907,MALA75BC1JM629147,5,2018,40074,6,0,0,0,0
9908,MALA75BC1JM629164,2,2018,27812,0,0,0,0,0
9909,MALA75BC1JM629178,1,2018,8843,1,0,0,0,0
9910,MALA75BC1JM644179,6,2018,70039,0,0,0,0,0
9911,MALA75BC1JM644196,1,2018,5891,1,0,0,0,0
9912,MALA75BC1JM646286,7,2018,97982,28,10,0,0,2
9913,MALA75BC1JM646501,1,2018,44710,1,0,0,0,0
9914,MALA75BC1JM646787,4,2018,79214,5,0,6,0,0
9915,MALA75BC1JM674279,1,2018,19607,1,0,0,0,0
9916,MALA75BC1JM674282,4,2018,50500,5,0,0,0,0
9917,MALA75BC1JM678235,1,2018,25993,1,0,0,0,0
9918,MALA75BC1JM679904,8,2018,99100,5,0,0,0,0
9919,MALA75BC1JM683502,4,2018,58445,14,7,0,0,1
9920,MALA75BC1JM694368,6,2018,52262,0,0,0,0,0
9921,MALA75BC1JM708110,1,2018,53025,2,0,0,0,0
9922,MALA75BC1JM708155,3,2018,5993,5,3,1,0,1
9923,MALA75BC1JM708270,3,2018,25864,9,5,1,0,1
9924,MALA75BC1JM709130,7,2018,5435,9,0,0,0,0
9925,MALA75BC1JM710083,2,2018,9971,3,0,0,0,0
9926,MALA75BC1JM710097,1,2018,34938,2,0,0,0,0
9927,MALA75BC1JM710102,3,2018,9999999,4,0,0,0,0
9928,MALA75BC1JM710536,3,2018,33883,1,0,0,0,0
9929,MALA75BC1JM720449,7,2018,78395,6,0,0,0,0
9930,MALA75BC1JM720466,3,2018,54724,5,0,0,0,0
9931,MALA75BC1JM720502,4,2018,9999999,5,0,0,0,0
9932,MALA75BC1JM721150,7,2018,51246,18,7,1,0,1
9933,MALA75BC1JM721200,8,2018,80056,5,0,0,0,0
9934,MALA75BC1JM723013,2,2018,53891,1,0,0,0,0
9935,MALA75BC1JM723027,11,2018,66218,11,0,1,0,0
9936,MALA75BC1JM723044,3,2018,43758,6,0,0,0,0
9937,MALA75BC1JM723075,2,2018,50899,2,0,0,0,0
9938,MALA75BC1JM723089,2,2018,30439,3,0,0,0,0
9939,MALA75BC1JM723092,3,2018,94174,11,4,0,0,3
9940,MALA75BC1JM724114,5,2018,51900,5,0,0,0,0
9941,MALA75BC1JM724422,1,2018,59519,1,0,0,0,0
9942,MALA75BC1JM724484,5,2018,9522,5,0,0,0,0
9943,MALA75BC1JM724789,5,2018,49183,5,0,0,0,0
9944,MALA75BC1JM724887,8,2018,54370,8,0,0,0,0
9945,MALA75BC1JM724906,5,2018,80192,30,8,0,0,7
9946,MALA75BC1JM724940,4,2018,8566,5,0,0,0,0
9947,MALA75BC1JM724954,2,2018,24869,6,2,0,0,2
9948,MALA75BC1JM724985,8,2018,72310,5,0,0,0,0
9949,MALA75BC1JM725005,2,2018,16159,1,0,0,0,0
9950,MALA75BC1JM725019,2,2018,38970,1,0,0,0,0
9951,MALA75BC1JM725053,11,2018,5192,9,0,0,0,0
9952,MALA75BC1JM740068,11,2018,41859,37,17,4,0,2
9953,MALA75BC1JM761678,4,2018,51409,6,0,1,0,0
9954,MALA75BC1JM761681,2,2018,53028,2,0,0,0,0
9955,MALA75BC1JM761700,1,2018,40403,2,0,0,0,0
9956,MALA75BC1JM761714,4,2018,72022,4,0,0,0,0
9957,MALA75BC1JM761731,1,2018,75811,1,0,0,0,0
9958,MALA75BC1JM761857,12,2018,47299,6,1,0,0,0
9959,MALA75BC1JM761891,3,2018,52534,0,0,0,0,0
9960,MALA75BC1JM761910,1,2018,43494,0,0,0,0,0
9961,MALA75BC1JM762586,1,2018,3792,0,0,0,0,0
9962,MALA75BC1JM762605,1,2018,21222,1,0,0,0,0
9963,MALA75BC1JM776438,3,2018,7976,0,0,0,0,0
9964,MALA75BC1JM776469,1,2018,80128,4,0,0,0,0
9965,MALA75BC1JM776472,4,2018,8773,0,0,0,0,0
9966,MALA75BC1JM776486,1,2018,1,0,0,0,0,0
9967,MALA75BC1JM776519,5,2018,43331,14,6,0,0,0
9968,MALA75BC1JM778450,5,2018,71233,8,0,1,0,0
9969,MALA75BC1JM778738,7,2018,89693,6,0,0,0,0
9970,MALA75BC1JM778741,1,2018,1,0,0,0,0,0
9971,MALA75BC1JM779100,6,2018,43761,4,0,0,0,0
9972,MALA75BC1JM779128,3,2018,69104,1,0,0,0,0
9973,MALA75BC1JM779131,1,2018,32265,1,0,0,0,0
9974,MALA75BC1JM779159,11,2018,98825,40,18,0,0,0
9975,MALA75BC1JM779176,2,2018,56031,0,0,0,0,0
9976,MALA75BC1JM779193,3,2018,57761,4,0,0,0,0
9977,MALA75BC1JM779243,4,2018,6878,0,0,0,0,0
9978,MALA75BC1JM784300,4,2018,24363,9,0,0,0,0
9979,MALA75BC1JM784331,3,2018,35602,3,0,0,0,0
9980,MALA75BC1JM784345,3,2018,69796,2,0,0,0,0
9981,MALA75BC1JM784359,2,2018,51419,2,0,0,0,0
9982,MALA75BC1JM788802,1,2018,38654,7,0,0,0,0
9983,MALA75BC1JM788816,10,2018,68857,29,11,0,0,2
9984,MALA75BC1JM788833,2,2018,8992,2,0,0,0,0
9985,MALA75BC1JM788847,1,2018,19283,2,0,0,0,0
9986,MALA75BC1JM793319,2,2018,27565,2,0,0,0,0
9987,MALA75BC1JM798505,6,2018,35919,4,0,0,0,0
9988,MALA75BC1JM798536,6,2018,92727,5,1,0,0,0
9989,MALA75BC1JM805209,9,2018,45918,5,0,0,0,0
9990,MALA75BC1JM805243,2,2018,59108,2,0,0,0,0
9991,MALA75BC1JM825539,11,2018,64393,9,0,1,0,0
9992,MALA75BC1JM825556,6,2018,9655,5,0,0,0,0
9993,MALA75BC1JM825573,2,2018,53270,0,0,0,0,0
9994,MALA75BC1JM825704,2,2018,88173,3,0,0,0,0
9995,MALA75BC1JM826299,5,2018,67599,7,0,0,0,0
9996,MALA75BC1JM826304,4,2018,71724,9,0,0,0,0
9997,MALA75BC1JM826318,10,2018,99835,10,0,1,0,0
9998,MALA75BC1JM834175,1,2018,41891,0,0,0,0,0
9999,MALA75BC1JM834208,2,2018,50246,2,0,0,0,0
10000,MALA75BC1JM834211,7,2018,65096,3,0,0,0,0
10001,MALA75BC1JM834239,8,2018,56250,27,10,2,0,0
10002,MALA75BC1JM834242,1,2018,25816,1,0,0,0,0
10003,MALA75BC1JM834886,2,2018,18073,1,0,0,0,0
10004,MALA75BC1JM834905,6,2018,54203,4,0,0,0,0
10005,MALA75BC1JM834919,1,2018,130005,0,0,0,0,0
10006,MALA75BC1JM834936,5,2018,86172,7,0,0,0,0
10007,MALA75BC1JM835598,5,2018,54219,5,0,1,0,0
10008,MALA75BC1JM835603,1,2018,33708,3,0,0,0,0
10009,MALA75BC1JM835620,1,2018,71999,1,0,0,0,0
10010,MALA75BC1KM851933,6,2019,85011,6,0,0,0,0
10011,MALA75BC1KM854749,3,2019,61189,6,0,1,0,0
10012,MALA75BC1KM854802,4,2019,9514,4,0,0,0,0
10013,MALA75BC1KM854847,4,2019,28321,4,0,0,0,0
10014,MALA75BC1KM854881,5,2019,38929,3,0,0,0,0
10015,MALA75BC1KM854895,5,2019,21765,6,0,0,0,0
10016,MALA75BC1KM854976,4,2019,81346,5,0,0,0,0
10017,MALA75BC1KM855044,8,2019,86513,5,0,1,0,0
10018,MALA75BC1KM855710,2,2019,63895,3,0,0,0,0
10019,MALA75BC1KM855724,2,2019,82536,2,0,0,0,0
10020,MALA75BC1KM855769,5,2019,65603,18,10,0,0,0
10021,MALA75BC1KM855772,4,2019,45136,3,0,0,0,0
10022,MALA75BC1KM855805,4,2019,35100,5,0,0,0,0
10023,MALA75BC1KM856310,1,2019,10666,0,0,0,0,0
10024,MALA75BC1KM857666,3,2019,92840,4,0,0,0,0
10025,MALA75BC1KM861622,6,2019,72974,7,0,0,0,0
10026,MALA75BC1KM861636,2,2019,70130,2,0,0,0,0
10027,MALA75BC1KM861684,7,2019,79857,6,0,0,0,0
10028,MALA75BC1KM862107,2,2019,9465,6,0,0,0,0
10029,MALA75BC1KM862141,1,2019,56059,5,0,0,0,0
10030,MALA75BC1KM862169,9,2019,85915,5,0,0,0,0
10031,MALA75BC1KM862186,9,2019,67913,10,0,0,0,0
10032,MALA75BC1KM862205,2,2019,37423,7,3,0,0,0
10033,MALA75BC1KM862253,6,2019,62952,10,0,0,0,0
10034,MALA75BC1KM862267,3,2019,84833,2,0,0,0,0
10035,MALA75BC1KM862270,1,2019,34933,1,0,0,0,0
10036,MALA75BC1KM885094,1,2019,84104,2,0,0,0,0
10037,MALA75BC1KM885127,5,2019,64039,6,0,0,0,0
10038,MALA75BC1KM888562,7,2019,44480,7,0,0,0,0
10039,MALA75BC1KM899996,3,2019,6016,14,6,0,0,0
10040,MALA75BC1KM901343,2,2019,2080,4,0,0,0,0
10041,MALA75BC1KM901357,5,2019,59348,6,0,0,0,0
10042,MALA75BC1KM901360,1,2019,6901,5,2,1,0,0
10043,MALA75BC1KM901438,3,2019,70793,4,0,0,0,0
10044,MALA75BC1KM901455,1,2019,33120,1,0,0,0,0
10045,MALA75BC1KM902055,6,2019,80717,11,0,1,0,0
10046,MALA75BC1KM902069,6,2019,53756,11,0,0,0,0
10047,MALA75BC1KM902072,2,2019,61393,1,0,0,0,0
10048,MALA75BC1KM902122,7,2019,7732,22,11,3,0,0
10049,MALA75BC1KM902136,5,2019,96728,2,0,0,0,0
10050,MALA75BC1KM903741,2,2019,35525,2,0,0,0,0
10051,MALA75BC1KM903755,5,2019,9971,6,0,0,0,0
10052,MALA75BC1KM903769,3,2019,6,2,0,0,0,0
10053,MALA75BC1KM903772,8,2019,60329,33,12,0,0,0
10054,MALA75BC1KM909474,1,2019,153039,2,0,0,0,0
10055,MALA75BC1KM909524,5,2019,43086,6,0,1,0,0
10056,MALA75BC1KM909586,4,2019,46633,16,7,0,0,0
10057,MALA75BC1KM910026,2,2019,54418,4,0,0,0,0
10058,MALA75BC1KM910043,1,2019,50147,1,0,0,0,0
10059,MALA75BC1KM910060,3,2019,49683,2,0,0,0,0
10060,MALA75BC1KM910074,2,2019,13741,5,0,0,0,0
10061,MALA75BC1KM910088,2,2019,63985,3,0,0,0,0
10062,MALA75BC1KM910110,1,2019,117886,0,0,0,0,0
10063,MALA75BC1KM910141,4,2019,9769,7,0,0,0,0
10064,MALA75BC1KM910558,7,2019,74467,6,0,0,0,0
10065,MALA75BC1KM910561,4,2019,77429,0,0,0,0,0
10066,MALA75BC1KM910575,2,2019,30572,2,0,0,0,0
10067,MALA75BC1KM916506,4,2019,39609,4,0,0,0,0
10068,MALA75BC1KM917039,1,2019,20224,2,0,0,0,0
10069,MALA75BC1KM917042,2,2019,15795,3,0,0,0,0
10070,MALA75BC1KM924394,4,2019,38801,5,0,0,0,0
10071,MALA75BC1KM931118,1,2019,6616,0,0,0,0,0
10072,MALA75BC1KM931135,3,2019,90410,3,0,0,0,0
10073,MALA75BC1KM931149,6,2019,99256,5,0,0,0,0
10074,MALA75BC1KM931202,5,2019,9841,0,0,0,0,0
10075,MALA75BC1KM931216,5,2019,8833,5,0,0,0,0
10076,MALA75BC1KM932818,6,2019,987760,9,0,0,0,0
10077,MALA75BC1KM932835,3,2019,47902,3,0,0,0,0
10078,MALA75BC1KM932964,4,2019,91223,4,0,0,0,0
10079,MALA75BC1KM932978,2,2019,37769,2,0,0,0,0
10080,MALA75BC1KM933547,3,2019,30959,3,0,0,0,0
10081,MALA75BC1KM933564,8,2019,9577,25,12,3,0,0
10082,MALA75BC1KM933578,7,2019,91259,13,0,0,0,0
10083,MALA75BC1KM933600,1,2019,9873,0,0,0,0,0
10084,MALA75BC1KM933614,2,2019,14489,2,0,0,0,0
10085,MALA75BC1KM933628,5,2019,66443,19,0,0,0,0
10086,MALA75BC1KM933631,5,2019,9865,5,0,0,0,0
10087,MALA75BC1KM934391,8,2019,68773,6,0,0,0,0
10088,MALA75BC1KM934410,2,2019,9704,2,0,0,0,0
10089,MALA75BC1KM934441,5,2019,6738,19,8,0,0,0
10090,MALA75BC1KM934455,4,2019,60251,4,0,3,0,0
10091,MALA75BC1KM934519,8,2019,31743,6,0,0,0,0
10092,MALA75BC1KM934553,3,2019,24286,3,0,0,0,0
10093,MALA75BC1KM945830,1,2019,193735,1,0,0,0,0
10094,MALA75BC1KM946167,6,2019,4721,14,0,0,0,0
10095,MALA75BC1KM948016,3,2019,23706,4,0,0,0,0
10096,MALA75BC1KM948033,8,2019,48069,8,0,0,0,0
10097,MALA75BC1KM948162,2,2019,50439,2,0,0,0,0
10098,MALA75BC1KM960084,5,2019,6920,7,0,0,0,0
10099,MALA75BC1KM960117,5,2019,9989,8,0,0,0,0
10100,MALA75BC1KM960134,1,2019,2377,0,0,0,0,0
10101,MALA75BC1KM960456,6,2019,60065,5,1,0,0,0
10102,MALA75BC1KM960473,15,2019,84327,25,0,0,0,0
10103,MALA75BC1KM960487,4,2019,8045,4,0,0,0,0
10104,MALA75BC1KM960490,3,2019,2843,0,0,0,0,0
10105,MALA75BC1KM960523,1,2019,38966,2,0,0,0,0
10106,MALA75BC1KM960537,7,2019,91095,6,0,0,0,0
10107,MALA75BC1KM960988,8,2019,8469,10,0,0,0,0
10108,MALA75BC1KM960991,6,2019,4943,3,0,0,0,0
10109,MALA75BC1KM961509,1,2019,59114,2,0,0,0,0
10110,MALA75BC1KM961526,5,2019,6283,1,0,0,0,0
10111,MALA75BC1KM961543,2,2019,26732,1,1,0,0,0
10112,MALA75BC1KM964801,2,2019,40332,3,0,0,0,0
10113,MALA75BC1KM964832,1,2019,4720,5,2,1,0,0
10114,MALA75BC1KM964846,1,2019,7102,0,0,0,0,0
10115,MALA75BC1KM964863,2,2019,39885,11,4,0,0,0
10116,MALA75BC1KM964880,9,2019,9781,8,0,0,0,0
10117,MALA75BC1KM964894,1,2019,28719,0,0,0,0,0
10118,MALA75BC1KM964958,3,2019,78205,4,0,0,0,0
10119,MALA75BC1KM964961,3,2019,81749,3,0,0,0,0
10120,MALA75BC1KM964975,2,2019,27551,2,0,0,0,0
10121,MALA75BC1LM016514,5,2020,44684,17,7,0,0,0
10122,MALA75BC1LM016691,5,2020,68757,5,0,0,0,0
10123,MALA75BC1LM016707,8,2020,91114,10,0,0,0,0
10124,MALA75BC1LM017128,7,2020,9574,6,0,0,0,0
10125,MALA75BC1LM029862,4,2020,35536,6,0,0,0,0
10126,MALA75BC1LM029876,4,2020,91083,4,0,0,0,0
10127,MALA75BC1LM030252,3,2020,61723,2,0,1,0,0
10128,MALA75BC1LM030266,5,2020,55982,5,0,0,0,0
10129,MALA75BC1LM030283,2,2020,20964,2,0,0,0,0
10130,MALA75BC1LM034012,7,2020,6061,27,11,0,0,0
10131,MALA75BC1LM034026,2,2020,9990,2,0,0,0,0
10132,MALA75BC1LM034091,5,2020,9930,4,0,0,0,0
10133,MALA75BC1LM034107,1,2020,34184,2,0,0,0,0
10134,MALA75BC1LM034110,9,2020,9694,8,0,0,0,0
10135,MALA75BC1LM034124,7,2020,60975,8,0,0,0,0
10136,MALA75BC1LM034186,3,2020,9811,3,0,0,0,0
10137,MALA75BC1LM037895,5,2020,36447,4,0,0,0,0
10138,MALA75BC1LM037914,4,2020,39243,4,0,0,0,0
10139,MALA75BC1LM037931,4,2020,26142,13,6,0,0,0
10140,MALA75BC1LM037945,2,2020,44366,2,0,0,0,0
10141,MALA75BC1LM037962,3,2020,24339,12,0,1,0,0
10142,MALA75BC1LM038416,2,2020,29278,2,0,0,0,0
10143,MALA75BC1LM047519,7,2020,58284,10,0,0,0,0
10144,MALA75BC1LM047536,4,2020,51613,4,0,0,0,0
10145,MALA75BC1LM048153,1,2020,72801,0,1,0,0,0
10146,MALA75BC1LM048167,1,2020,11188,1,0,0,0,0
10147,MALA75BC1LM048184,7,2020,39144,7,0,0,0,0
10148,MALA75BC1LM048198,4,2020,40318,4,0,0,0,0
10149,MALA75BC1LM048329,1,2020,18135,0,0,0,0,0
10150,MALA75BC1LM048332,1,2020,45531,0,1,0,0,0
10151,MALA75BC1LM048475,1,2020,1699,1,0,0,0,0
10152,MALA75BC1LM048864,8,2020,89755,2,0,0,0,0
10153,MALA75BC1LM055667,8,2020,50155,7,0,0,0,0
10154,MALA75BC1LM055670,2,2020,8608,1,0,0,0,0
10155,MALA75BC1LM056138,2,2020,14428,2,0,0,0,0
10156,MALA75BC1LM056141,1,2020,34,1,0,0,0,0
10157,MALA75BC1LM056155,3,2020,34991,3,0,0,0,0
10158,MALA75BC1LM056172,3,2020,64132,5,0,1,0,0
10159,MALA75BC1LM056186,7,2020,40552,6,0,2,0,0
10160,MALA75BC1LM056334,1,2020,7,0,0,0,0,0
10161,MALA75BC1LM056351,7,2020,7233,8,0,0,0,0
10162,MALA75BC1LM056365,5,2020,9147,8,0,0,0,0
10163,MALA75BC1LM058813,5,2020,44974,5,0,0,0,0
10164,MALA75BC1LM058827,3,2020,60952,4,0,0,0,0
10165,MALA75BC1LM058858,1,2020,40398,2,0,0,0,0
10166,MALA75BC1LM058908,6,2020,27479,5,0,0,0,0
10167,MALA75BC1LM058925,2,2020,40008,3,0,0,0,0
10168,MALA75BC1LM058939,1,2020,110167,3,0,0,0,0
10169,MALA75BC1LM058956,1,2020,10516,0,0,0,0,0
10170,MALA75BC1LM058990,2,2020,30819,2,0,0,0,0
10171,MALA75BC1LM059024,7,2020,90482,8,0,0,0,0
10172,MALA75BC1LM059086,10,2020,7088,22,10,0,0,0
10173,MALA75BC1LM059122,7,2020,91151,9,0,1,0,0
10174,MALA75BC1LM059234,2,2020,4852,2,0,0,0,0
10175,MALA75BC1LM059248,4,2020,28030,5,1,0,0,0
10176,MALA75BC1LM059251,2,2020,38664,4,0,0,0,0
10177,MALA75BC1LM059282,1,2020,39882,0,0,0,0,0
10178,MALA75BC1LM059296,1,2020,10751,1,0,0,0,0
10179,MALA75BC1LM059315,3,2020,9786,15,4,0,0,0
10180,MALA75BC1LM059332,8,2020,4492,9,0,0,0,0
10181,MALA75BC1LM059346,1,2020,37945,1,0,0,0,0
10182,MALA75BC1LM059363,1,2020,30451,1,0,0,0,0
